Fixture_ID,Team_1,Team_2,Team_1_goals,Team_2_goals,ALFIE_rating,Total_goals 
17527246,Old Shirburnians,Old Harrovians III,0,3,2.0,3
17527237,Old Amplefordians,Kings College Wimbledon III,3,1,3.0,4
17429937,Old Uffingtonians FC,Old Malvernians,2,3,4.0,5
17429938,Witan,Old Berkhamstedians,2,3,4.0,5
17429936,Old Reptonians,Old Magdalenians,8,0,0.0,8
17430011,Old Tonbridgians II,Old Dorkinians,5,1,2.0,6
17430017,Old Aldenhamians II,Enfield Old Grammarians,0,7,0.0,7
17430018,Old Hamptonians,Old Eastbournians,2,1,4.0,3
17430481,Old Etonians,Bealonians,1,3,3.0,4
17473446,Charterhouse School 1st XI,Old Carthusians,0,5,0.0,5
17473447,Charterhouse School 2nd XI,Old Carthusians II,1,0,3.0,1
17473448,Charterhouse School 3rd XI,Old Carthusians III,5,3,4.0,8
17517327,Old Chigwellians,Old Wykehamists,5,0,0.0,5
17517394,Old Carthusians,KCS Old Boys,4,0,1.0,4
17517328,Old Etonians,Old Tonbridgians,2,3,4.0,5
17517378,Old Marlburians,Old Salopians,1,1,4.0,2
17507365,Old Cholmeleians,Old Malvernians,1,1,4.0,2
17507297,Old Bradfieldians,Old Wellingtonians,6,3,3.0,9
17519407,Old Foresters II,Old Radleians,3,1,3.0,4
17519404,Kings College Wimbledon II,Old Etonians II,1,3,3.0,4
17508704,Old Chigwellians II,Old Epsomians,5,0,0.0,5
17508705,Old Salopians II,Old Citizens,3,4,4.0,7
17508706,Old Sennockians,Old Haberdashers,3,2,4.0,5
17526749,Old Merchant Taylors II,Old Bancroftians AFC,3,3,5.0,6
17526719,Old Stoics,Old Rugbeians,1,3,3.0,4
17526752,Old Suttonians SV,Old Wykehamists II,6,0,0.0,6
17526735,Old Johnians FC,Old Alleynians AFC II,3,3,5.0,6
17524129,Old Foresters III,Old Albanians SA,2,4,3.0,6
17524114,Old Chigwellians III,Old Columbans,1,6,0.0,7
17527227,Old Amplefordians,Old King's Scholars,3,2,4.0,5
17427302,Old Aldenhamians,University of Hertfordshire,7,1,0.0,8
17427304,Old Westminsters,Royal Bank of Scotland,3,2,4.0,5
17427303,Worcester College Old Boys,Lancing Old Boys,4,2,3.0,6
17427443,Old Westminsters II,South Bank Cuaco,2,6,2.0,8
17429943,Old Carthusians II,NUFC Oilers,2,3,4.0,5
17551077,Brentwood School 1st XI,Old Brentwoods,1,1,4.0,2
17551078,Brentwood School 2nd XI,Old Brentwoods II,2,0,2.0,2
17551079,Brentwood School 3rd XI,Old Brentwoods III,3,4,4.0,7
17551080,Brentwood School 4th XI,Old Brentwoods IV,1,6,0.0,7
17551081,Brentwood School 5th XI,Old Brentwoods Vets,6,5,5.0,11
17431845,Old Harrovians,Harrow School 1st XI,5,5,6.0,10
17431846,Old Harrovians II,Harrow School 2nd XI,6,6,6.0,12
17431847,Old Harrovians III,Harrow School 3rd XI,7,7,6.0,14
17517389,Old Carthusians,Lancing Old Boys,6,0,0.0,6
17507362,Old Aldenhamians,Old Reptonians,4,1,2.0,5
17507337,Old Brentwoods,Old Wellingtonians,4,2,3.0,6
17519431,Old Carthusians II,Kings College Wimbledon II,4,3,4.0,7
17519401,Old Harrovians II,Old Alleynians AFC,0,6,0.0,6
17519402,Old Radleians,Lancing Old Boys II,6,0,0.0,6
17508700,Old Aldenhamians II,Old Merchant Taylors,1,3,3.0,4
17508782,Old Tonbridgians II,Old Haberdashers,3,0,2.0,3
17508701,Old Eastbournians,Old Epsomians,1,1,4.0,2
17508703,Old Salopians II,Old Sennockians,2,0,2.0,2
17526715,Old Alleynians AFC II,Old Wykehamists II,1,4,2.0,5
17526731,Old Bancroftians AFC,Old Suttonians SV,2,3,4.0,5
17526717,Old Rugbeians,Old Johnians FC,0,1,3.0,1
17524094,Old Albanians SA,Old Columbans,1,3,3.0,4
17524098,Old Brentwoods II,Old Chigwellians III,5,1,2.0,6
17524095,Old Cholmeleians II,Old Brentwoods III,4,3,4.0,7
17527220,Old Epsomians II,Old Amplefordians,0,2,2.0,2
17527195,Kings College Wimbledon III,Old Shirburnians,1,4,2.0,5
17480715,Malvern College 1st XI,Old Malvernians,1,0,3.0,1
17480716,Malvern College 2nd XI,Old Malvernians II,3,2,4.0,5
17516026,Marlborough College 1st XI,Old Marlburians,1,3,3.0,4
17446566,Lancing College 1st XI,Lancing Old Boys,4,7,3.0,11
17446567,Lancing College 2nd XI,Lancing Old Boys II,0,0,4.0,0
17580207,Old Owens,Old Carthusians,1,7,0.0,8
18580144,Old Carthusians,KCS Old Boys,1,2,4.0,3
18682710,Old Westminsters,Old Carthusians II,3,2,4.0,5
19399380,Old Kimboltonians,Old Shirburnians,0,3,2.0,3
18914064,Old Tonbridgians Vets,Lancing Old Boys Vets,1,6,0.0,7
18580285,Old Bradfieldians,Old Carthusians,2,2,5.0,4
18682887,Old Cholmeleians,Old Harrovians,1,2,4.0,3
18682655,Old Westminsters,Kings College Wimbledon II,1,1,4.0,2
19335286,Old Wokingians,Old Johnians FC,1,2,4.0,3
19335281,Old Alleynians AFC,Alexandra Park FC,7,0,0.0,7
18914053,Old Etonians Vets,Old Harrovians Vets,12,1,1.0,13
18682862,Old Reptonians,Old Cholmeleians,1,2,4.0,3
18638431,Old Wellingtonians,Old Sennockians,6,0,0.0,6
19364282,Old Etonians,Old Carthusians,0,3,2.0,3
19363994,Old Etonians II,Old Westminsters,1,3,3.0,4
19398505,Old Kimboltonians,Old Alleynians AFC II,2,3,4.0,5
19323643,Old Aloysians,Old Bradfieldians,3,0,2.0,3
19335289,Old Johnians FC,London Welsh F.C.,5,4,5.0,9
19323621,Old Westminsters II,Old Kingstonians KGS,1,5,2.0,6
18580296,Old Carthusians,Old Chigwellians,0,0,4.0,0
19323622,Old Kingstonians KGS,Old Pauline,5,0,0.0,5
18970250,Southern Amateur League Rep XI,Arthurian League Representative Team,3,1,3.0,4
19355480,Old Malvernians Vets,Old Brentwoods Vets,2,1,4.0,3
19380521,Old Wellingtonians Vets,Old Carthusians Vets,4,1,2.0,5
18580292,Old Tonbridgians,Old Wykehamists,0,3,2.0,3
18682891,Old Radleians,Old Cholmeleians,3,3,5.0,6
18682730,Old Merchant Taylors,Kings College Wimbledon II,1,3,3.0,4
18682684,Old Harrovians II,Lancing Old Boys II,4,5,5.0,9
18682669,Old Westminsters,Old Citizens,2,1,4.0,3
18638444,Old Sennockians,Old Tonbridgians II,2,1,4.0,3
18682802,Old Columbans,Old Harrovians III,1,1,4.0,2
18580206,Old Brentwoods III,Old Cholmeleians II,7,2,0.0,9
18580142,Old Merchant Taylors II,Old Chigwellians III,2,3,4.0,5
19377158,Old Alleynians AFC II,Old Shirburnians,5,0,0.0,5
19354084,Old Meadonians,Old Carthusians,1,3,3.0,4
19323640,Alexandra Park FC,Old Bradfieldians,0,1,3.0,1
19018395,AFC Representative Team,Arthurian League Representative Team,4,0,1.0,4
18580170,Old Brentwoods,Old Wykehamists,3,1,3.0,4
18580249,Old Salopians,Old Etonians,0,1,3.0,1
18682882,Lancing Old Boys,Old Aldenhamians,7,2,0.0,9
18682878,Old Malvernians,Old Berkhamstedians,3,0,2.0,3
18682662,Old Merchant Taylors,Lancing Old Boys II,2,1,4.0,3
18682658,Old Westminsters,Old Chigwellians II,4,1,2.0,5
18638463,Old Rugbeians,Old Salopians II,6,1,0.0,7
18682770,Old Alleynians AFC II,Old Haberdashers,9,2,0.0,11
18682799,Old Columbans,Old Stoics,5,1,2.0,6
18682801,Old Harrovians III,Old Bancroftians AFC,4,0,1.0,4
18580098,Old Merchant Taylors II,Old Brentwoods III,3,3,5.0,6
18580237,Old Foresters III,Old Cholmeleians II,1,1,4.0,2
19387028,Old Kimboltonians,Old King's Scholars,3,0,2.0,3
19387029,Old Shirburnians,Old Albanians SA,3,1,3.0,4
19341639,New Magdalen,Old Cholmeleians,1,0,3.0,1
19335287,Old Johnians FC,Old Dorkinians,3,2,4.0,5
19390810,Old Kingstonians KGS,South Bank Cuaco,2,2,5.0,4
19323633,Old Wokingians,Old Westminsters II,7,2,0.0,9
18580284,Old Carthusians,Old Wykehamists,2,1,4.0,3
18580166,Old Foresters,Old Bradfieldians,1,1,4.0,2
18682679,Old Carthusians II,Old Chigwellians II,6,1,0.0,7
18682654,Old Merchant Taylors,Old Foresters II,4,1,2.0,5
18682697,Old Westminsters,Old Harrovians II,2,2,5.0,4
18682647,Old Citizens,Old Etonians II,0,2,2.0,2
18638429,Old Tonbridgians II,Old Rugbeians,2,2,5.0,4
18638439,Old Sennockians,Old Salopians II,6,1,0.0,7
18638401,Old Wellingtonians,Old Johnians FC,2,1,4.0,3
18682762,Old Eastbournians,Old Harrovians III,1,1,4.0,2
18682794,Old Columbans,Old Haberdashers,5,0,0.0,5
18580187,Old Kimboltonians,Old Foresters III,4,0,1.0,4
18647624,Old Shirburnians,Old Wykehamists II,1,0,3.0,1
19305744,Brentwood School 1st XI,Old Brentwoods,3,0,2.0,3
19305745,Brentwood School 2nd XI,Old Brentwoods II,0,9,0.0,9
19305746,Brentwood School 3rd XI,Old Brentwoods III,0,3,2.0,3
19335222,St Albans School 1st XI,Old Albanians SA,3,4,4.0,7
19301958,Highgate School 1st XI,Old Cholmeleians,1,3,3.0,4
19301959,Highgate School 2nd XI,Old Cholmeleians II,1,2,4.0,3
19226475,Old Parkonians,Old Carthusians,1,4,2.0,5
19335279,Old Alleynians AFC,Weirside Rangers,3,2,4.0,5
18914062,Old Harrovians Vets,Old Wykehamists Vets,4,3,4.0,7
19277683,Old Wellingtonians Vets,Old Berkhamstedians Vets,2,0,2.0,2
18580301,Old Chigwellians,Old Wykehamists,1,0,3.0,1
18580180,Old Tonbridgians,Old Brentwoods,3,3,5.0,6
18580162,Old Carthusians,Old Etonians,1,1,4.0,2
18682836,Lancing Old Boys,Old Harrovians,2,0,2.0,2
18682853,Old Berkhamstedians,Old Aldenhamians,8,0,0.0,8
18682833,Old Malvernians,Old Reptonians,2,0,2.0,2
18682866,Old Marlburians,Old Cholmeleians,0,2,2.0,2
18682693,Old Westminsters,Old Etonians II,5,1,2.0,6
18682682,Kings College Wimbledon II,Old Carthusians II,0,3,2.0,3
18682707,Old Citizens,Old Harrovians II,6,1,0.0,7
18638424,Old Carthusians III,Old Tonbridgians II,4,5,5.0,9
18638403,Old Epsomians,Old Wellingtonians,1,4,2.0,5
18638426,Old Sennockians,Old Johnians FC,1,0,3.0,1
18682796,Old Columbans,Old Bancroftians AFC,4,2,3.0,6
18682800,Old Haberdashers,Old Eastbournians,4,3,4.0,7
18580149,Old Merchant Taylors II,Old Albanians SA,2,1,4.0,3
18647647,Old Westminsters II,Old Wykehamists II,3,2,4.0,5
19340161,Old Shirburnians,Old Harrovians III,1,1,4.0,2
19247624,Bradfield College,Old Bradfieldians,0,0,4.0,0
19052202,Radley College 1st XI,Old Radleians,0,0,4.0,0
19261529,Forest School 1st XI,Old Foresters,0,0,4.0,0
19261530,Forest School 2nd XI,Old Foresters II,0,0,4.0,0
19261531,Forest School 3rd XI,Old Foresters III,1,5,2.0,6
19175549,Old Wykehamists II,TBC,3,2,4.0,5
19323620,Old Kingstonians KGS,Old Dorkinians,6,0,0.0,6
18647642,Old Shirburnians,Old King's Scholars,3,0,2.0,3
18580235,Old Foresters,Old Carthusians,0,2,2.0,2
18580108,Old Brentwoods,Old Chigwellians,5,2,2.0,7
18682803,Old Aldenhamians,Old Alleynians AFC,1,0,3.0,1
18682849,Old Harrovians,Old Cholmeleians,2,2,5.0,4
18682667,Old Carthusians II,Old Foresters II,2,0,2.0,2
18682692,Old Chigwellians II,Old Harrovians II,0,1,3.0,1
18682711,Kings College Wimbledon II,Lancing Old Boys II,0,1,3.0,1
18682701,Old Westminsters,Old Merchant Taylors,5,1,2.0,6
18638417,Old Johnians FC,Old Rugbeians,1,1,4.0,2
18638453,Old Sennockians,Old Wellingtonians,5,2,2.0,7
18682743,Old Brentwoods II,Old Bancroftians AFC,1,1,4.0,2
18682748,Old Harrovians III,Old Suttonians SV,1,4,2.0,5
18647614,Old Kingstonians KGS,Old King's Scholars,0,3,2.0,3
19325506,Old Carthusians,Old Foresters,2,0,2.0,2
19325450,Old Tonbridgians,Old Etonians,0,1,3.0,1
19306462,Old Etonians II,Old Shirburnians,4,2,3.0,6
19340121,Old Wykehamists II,Old Kimboltonians,0,6,0.0,6
19258862,Old Malvernians Vets,Old Chigwellians Vets,3,1,3.0,4
19099145,Sherborne School 1st XI,Old Shirburnians,0,2,2.0,2
18580209,Old Chigwellians,Old Foresters,2,2,5.0,4
18580304,Old Tonbridgians,KCS Old Boys,2,2,5.0,4
18580299,Old Salopians,Old Wykehamists,0,4,1.0,4
18580272,Old Etonians,Old Brentwoods,2,3,4.0,5
18682872,Old Berkhamstedians,Old Radleians,1,2,4.0,3
18682852,Lancing Old Boys,Old Alleynians AFC,0,2,2.0,2
18682690,Old Foresters II,Old Chigwellians II,1,0,3.0,1
18682696,Old Etonians II,Old Citizens,4,0,1.0,4
18638462,Old Epsomians,Old Aldenhamians II,4,3,4.0,7
18638428,Old Johnians FC,Old Wellingtonians,3,1,3.0,4
18682736,Old Alleynians AFC II,Old Eastbournians,7,1,0.0,8
18682751,Old Columbans,Old Suttonians SV,1,2,4.0,3
18682798,Old Haberdashers,Old Harrovians III,2,5,2.0,7
18682738,Old Stoics,Old Brentwoods II,4,2,3.0,6
18580145,Old Chigwellians III,Old Cholmeleians II,1,1,4.0,2
18580229,Old Kimboltonians,Old Brentwoods III,0,0,4.0,0
18647628,Old Amplefordians,Old Kingstonians KGS,2,4,3.0,6
18647630,Old Berkhamstedians II,Old Westminsters II,3,1,3.0,4
19306271,Old Westminsters,Old Carthusians II,2,2,5.0,4
19308063,Old Carthusians,West Wickham,0,0,4.0,0
19257606,Spaniards,Old Cholmeleians,1,2,4.0,3
19321273,Old Minchendenians,Old King's Scholars,1,0,3.0,1
19340128,Rugby School,Old Rugbeians,1,3,3.0,4
19242034,Bancroft's School 1st XI,Old Bancroftians AFC,0,6,0.0,6
19310826,Malvern College 1st XI,Old Malvernians,0,0,4.0,0
19118841,Lloyds of London Representative Team,Arthurian League Representative Team,1,9,0.0,10
18914052,Old Carthusians Vets,Lancing Old Boys Vets,0,2,2.0,2
18914056,Old Harrovians Vets,Old Tonbridgians Vets,2,1,4.0,3
19218744,Old Foresters Vets,Old Brentwoods Vets,1,2,4.0,3
18580244,Old Bradfieldians,KCS Old Boys,3,3,5.0,6
18580185,Old Foresters,Old Tonbridgians,0,1,3.0,1
18580267,Old Salopians,Old Carthusians,1,7,0.0,8
18682860,Old Malvernians,Old Alleynians AFC,1,4,2.0,5
18682885,Old Reptonians,Old Marlburians,0,2,2.0,2
18682673,Old Foresters II,Old Westminsters,3,3,5.0,6
18682687,Lancing Old Boys II,Old Merchant Taylors,3,2,4.0,5
18682675,Old Carthusians II,Old Citizens,4,2,3.0,6
18682656,Kings College Wimbledon II,Old Etonians II,1,3,3.0,4
18638454,Old Tonbridgians II,Old Epsomians,1,2,4.0,3
18682756,Old Suttonians SV,Old Brentwoods II,5,1,2.0,6
18580089,Old Foresters III,Old Chigwellians III,3,6,3.0,9
19305160,Old Amplefordians,Old Kimboltonians,1,5,2.0,6
19236325,Old Shirburnians,Old King's Scholars,1,0,3.0,1
19306363,Old Alleynians AFC II,Old Stoics,2,1,4.0,3
19306267,Old Merchant Taylors II,Old Wykehamists II,2,4,3.0,6
19236570,Putney Saint-Germain,Old Cholmeleians,0,2,2.0,2
19323619,Old Kingstonians KGS,Old Wokingians,5,0,0.0,5
18914063,Old Tonbridgians Vets,Old Carthusians Vets,1,3,3.0,4
19123061,Old Carthusians Vets,Old Tonbridgians Vets,3,1,3.0,4
19329120,Old Chigwellians Vets,Albanian FC,4,1,2.0,5
18580183,Old Chigwellians,Old Brentwoods,5,1,2.0,6
18580258,Old Tonbridgians,Old Carthusians,1,1,4.0,2
18580269,KCS Old Boys,Old Salopians,2,1,4.0,3
18682848,Old Aldenhamians,Old Radleians,2,2,5.0,4
18682883,Old Berkhamstedians,Old Cholmeleians,4,5,5.0,9
18682874,Old Marlburians,Old Malvernians,3,1,3.0,4
18682695,Old Chigwellians II,Kings College Wimbledon II,1,0,3.0,1
18682728,Lancing Old Boys II,Old Foresters II,2,0,2.0,2
18682659,Old Citizens,Old Merchant Taylors,4,2,3.0,6
18682689,Old Etonians II,Old Harrovians II,2,1,4.0,3
18638409,Old Rugbeians,Old Carthusians III,4,1,2.0,5
18638408,Old Epsomians,Old Salopians II,5,0,0.0,5
18682783,Old Brentwoods II,Old Haberdashers,5,0,0.0,5
18682739,Old Alleynians AFC II,Old Bancroftians AFC,2,0,2.0,2
18682780,Old Suttonians SV,Old Columbans,4,7,3.0,11
18682795,Old Harrovians III,Old Eastbournians,5,1,2.0,6
18580161,Old Brentwoods III,Old Merchant Taylors II,0,0,4.0,0
18580219,Old Kimboltonians,Old Cholmeleians II,3,1,3.0,4
18647652,Old Shirburnians,Old Westminsters II,10,3,1.0,13
18647638,Old Amplefordians,Old Wykehamists II,3,3,5.0,6
19134795,Old Foresters,Old Reptonians,1,0,3.0,1
19158114,Old Westminsters,Old Etonians,2,3,4.0,5
19237300,Old Finchleians,Old King's Scholars,3,1,3.0,4
19118842,Arthurian League Representative Team,Herts Senior County League,3,0,2.0,3
18914059,Old Carthusians Vets,Old Wykehamists Vets,5,0,0.0,5
18580255,Old Foresters,Old Salopians,1,2,4.0,3
18580151,KCS Old Boys,Old Chigwellians,1,0,3.0,1
18682892,Lancing Old Boys,Old Malvernians,2,2,5.0,4
18682876,Old Cholmeleians,Old Reptonians,3,1,3.0,4
18682842,Old Harrovians,Old Berkhamstedians,2,1,4.0,3
18682714,Old Merchant Taylors,Old Harrovians II,2,0,2.0,2
18638412,Old Aldenhamians II,Old Wellingtonians,3,1,3.0,4
18638451,Old Carthusians III,Old Salopians II,1,0,3.0,1
18647622,Old King's Scholars,Old Amplefordians,3,1,3.0,4
19139533,Old Alleynians AFC,Old Tonbridgians,2,3,4.0,5
19256648,Old Shirburnians,Old Epsomians,2,2,5.0,4
19277057,Old Westminsters,Old Rugbeians,3,1,3.0,4
19291446,Old Foresters II,Old Carthusians II,1,3,3.0,4
19256512,Old Merchant Taylors II,Old Bancroftians AFC,3,2,4.0,5
19256717,Old Foresters III,Old Alleynians AFC II,0,6,0.0,6
19236710,Old Harrovians III,Old Haberdashers,5,1,2.0,6
19231270,Old Stoics,Old Berkhamstedians II,2,1,4.0,3
19216981,Old Actonians Association FC,Old Carthusians,0,2,2.0,2
18914058,Lancing Old Boys Vets,Old Harrovians Vets,4,3,4.0,7
18580224,Old Brentwoods,Old Etonians,0,6,0.0,6
18580275,Old Tonbridgians,Old Foresters,0,0,4.0,0
18580271,Old Bradfieldians,Old Chigwellians,1,2,4.0,3
18682844,Lancing Old Boys,Old Reptonians,2,0,2.0,2
18682880,Old Aldenhamians,Old Cholmeleians,1,2,4.0,3
18682834,Old Marlburians,Old Berkhamstedians,0,3,2.0,3
18682873,Old Harrovians,Old Alleynians AFC,3,1,3.0,4
18682727,Old Westminsters,Lancing Old Boys II,4,0,1.0,4
18682723,Old Merchant Taylors,Old Chigwellians II,1,2,4.0,3
18682702,Kings College Wimbledon II,Old Harrovians II,2,2,5.0,4
18682665,Old Citizens,Old Foresters II,5,3,4.0,8
18638423,Old Aldenhamians II,Old Rugbeians,1,3,3.0,4
18638435,Old Epsomians,Old Tonbridgians II,1,0,3.0,1
18682774,Old Columbans,Old Brentwoods II,4,0,1.0,4
18682740,Old Eastbournians,Old Suttonians SV,1,7,0.0,8
18682752,Old Stoics,Old Alleynians AFC II,2,2,5.0,4
18580178,Old Kimboltonians,Old Merchant Taylors II,2,0,2.0,2
18647653,Old King's Scholars,Old Westminsters II,4,2,3.0,6
18647634,Old Shirburnians,Old Berkhamstedians II,3,0,2.0,3
19158182,Old Wykehamists,Old Carthusians,1,4,2.0,5
19197956,Old Carthusians II,Old Carthusians III,2,1,4.0,3
19256882,Old Albanians SA,Old Wykehamists II,1,6,0.0,7
19218971,Albanian FC,Old Chigwellians Vets,1,1,4.0,2
18580175,Old Etonians,Old Wykehamists,1,2,4.0,3
18580212,KCS Old Boys,Old Carthusians,1,1,4.0,2
18682845,Old Alleynians AFC,Old Cholmeleians,4,1,2.0,5
18682879,Old Radleians,Old Aldenhamians,4,2,3.0,6
18682846,Old Berkhamstedians,Old Malvernians,2,0,2.0,2
18638443,Old Johnians FC,Old Salopians II,2,3,4.0,5
18682755,Old Stoics,Old Eastbournians,4,2,3.0,6
18647636,Old King's Scholars,Old Berkhamstedians II,2,0,2.0,2
18647645,Old Berkhamstedians II,Old King's Scholars,1,1,4.0,2
19236453,Old Harrovians III,Old Westminsters,2,2,5.0,4
19197888,Old Foresters II,Old Cholmeleians II,4,1,2.0,5
19256649,Old Suttonians SV,Old Amplefordians,4,7,3.0,11
19092141,Old Etonians Vets,Old Chigwellians Vets,1,2,4.0,3
18580217,Old Bradfieldians,Old Etonians,1,2,4.0,3
18580129,Old Carthusians,Old Brentwoods,4,1,2.0,5
18580158,Old Salopians,Old Foresters,1,2,4.0,3
18682823,Old Aldenhamians,Old Berkhamstedians,0,1,3.0,1
18682886,Old Alleynians AFC,Old Radleians,6,4,4.0,10
18682869,Old Malvernians,Lancing Old Boys,0,3,2.0,3
18682821,Old Marlburians,Old Harrovians,0,5,0.0,5
18682681,Old Merchant Taylors,Old Citizens,2,3,4.0,5
18682688,Old Carthusians II,Old Westminsters,1,1,4.0,2
18682767,Old Alleynians AFC II,Old Stoics,1,2,4.0,3
18682768,Old Brentwoods II,Old Suttonians SV,0,2,2.0,2
18682754,Old Haberdashers,Old Bancroftians AFC,3,2,4.0,5
18682786,Old Harrovians III,Old Columbans,3,0,2.0,3
18580165,Old Chigwellians III,Old Albanians SA,0,1,3.0,1
18647626,Old King's Scholars,Old Kingstonians KGS,5,7,4.0,12
19197858,Old Chigwellians II,Old Johnians FC,3,1,3.0,4
19236306,Old Epsomians,Old Harrovians II,3,1,3.0,4
19197656,Old Tonbridgians II,Old Rugbeians,2,5,2.0,7
19236077,Kings College Wimbledon II,Old Shirburnians,0,1,3.0,1
19197714,Old Etonians II,Old Sennockians,2,1,4.0,3
19071978,Old Wykehamists II,Old Cholmeleians II,3,0,2.0,3
19236711,Old Harrovians IV,Old Amplefordians,1,3,3.0,4
19071976,Old Westminsters II,Old Foresters III,0,1,3.0,1
19071973,Old Merchant Taylors II,Old Eastbournians,4,2,3.0,6
19198516,Old Sedcopians,Old Cholmeleians,3,5,4.0,8
19123164,Old Salopians Vets,Old Wellingtonians Vets,3,3,5.0,6
18580290,Old Foresters,Old Brentwoods,0,0,4.0,0
18580264,Old Etonians,Old Chigwellians,6,0,0.0,6
18580189,Old Wykehamists,KCS Old Boys,0,4,1.0,4
18580221,Old Tonbridgians,Old Salopians,4,1,2.0,5
18580182,Old Carthusians,Old Bradfieldians,2,2,5.0,4
18682890,Old Berkhamstedians,Lancing Old Boys,2,5,2.0,7
18682841,Old Reptonians,Old Radleians,3,1,3.0,4
18682856,Old Aldenhamians,Old Harrovians,0,6,0.0,6
18682858,Old Marlburians,Old Alleynians AFC,1,4,2.0,5
18682671,Lancing Old Boys II,Old Citizens,1,2,4.0,3
18682672,Old Carthusians II,Old Etonians II,1,0,3.0,1
18682653,Old Harrovians II,Old Chigwellians II,2,1,4.0,3
18638406,Old Aldenhamians II,Old Sennockians,0,3,2.0,3
18638425,Old Salopians II,Old Wellingtonians,3,6,3.0,9
18682782,Old Bancroftians AFC,Old Columbans,2,4,3.0,6
18682776,Old Stoics,Old Suttonians SV,2,3,4.0,5
18647621,Old Wykehamists II,Old King's Scholars,2,5,2.0,7
19121964,Old Westminsters,Old Eastbournians,8,0,0.0,8
19045361,Old Epsomians,Old Merchant Taylors,2,1,4.0,3
19106968,Kings College Wimbledon II,Old Albanians SA,4,2,3.0,6
